customer_id,first_name,last_name,email,phone_number,age,gender,location,branch,account_number,account_type,account_created_date,income,account_balance,avg_monthly_balance,credit_score,mobile_app
100159,Aditya,Vora,ayaan.pandey159@ixc.com,9920795926,63,Male,LuckFalsew,LuckFalsew,1001592411,Savings,8/3/2001,59794.06,109933.25,75884.71,476,FALSE
100160,Siddharth,Bajpai,aditi.nambiar160@ixc.com,9680040042,67,Female,Delhi,Delhi,1001602411,Savings,5/2/2007,94435.57,63115.52,35995.76,348,FALSE
100161,Daksha,Bansal,alisha.shah161@ixc.com,9814022900,65,Female,Chennai,Chennai,1001612411,Current,10/16/2011,75941.4,74856.61,52217.35,432,FALSE
100162,Anvi,Luthra,kabir.meFalsen162@ixc.com,9645506935,69,Male,Kolkata,Kolkata,1001622411,Current,7/7/2001,18854.78,51821.86,41608.45,850,TRUE
100163,Jayden,Gandhi,charu.tiwari163@ixc.com,9819313397,50,Male,Indore,Indore,1001632411,Current,11/2/2014,98641.94,47891.3,31293.6,632,FALSE
100164,Yashvi,Ansari,ahana.pathan164@ixc.com,9638084055,64,Female,Patna,Patna,1001642411,Savings,2/13/2020,39934.38,61585.66,52843.41,351,FALSE
100165,Tara,Tripathi,siya.chopra165@ixc.com,9733528754,41,Female,Jaipur,Jaipur,1001652411,Salary,1/20/2011,87936.34,12553.73,10860.47,786,FALSE
100166,Shayna,Reddy,advik.ghosh166@ixc.com,9666425847,7,Male,Surat,Surat,1001662411,Current,6/30/2020,69989.1,44630.72,32539.4,,TRUE
100167,Shayna,Chadha,daksha.seth167@ixc.com,9786978480,25,Female,Thane,Thane,1001672411,Savings,9/20/2011,70773.79,18193.35,12420.95,470,TRUE
100168,Vedant,Mishra,shanaya.sheikh168@ixc.com,9897665997,43,Female,Mumbai,Mumbai,1001682411,Current,5/15/2000,76191.97,47369.93,24826.69,736,FALSE
100169,Advik,Desai,diya.nambiar169@ixc.com,9792230121,29,Female,Indore,Indore,1001692411,Savings,1/24/2013,28683.76,72520.71,62864.29,584,TRUE
100170,Divij,Joshi,anay.grover170@ixc.com,9822738139,59,Male,Ahmedabad,Ahmedabad,1001702411,Current,11/12/2009,79891.01,12406.26,7683.76,440,FALSE
100171,Anika,Chakraborty,jai.ahuja171@ixc.com,9736576402,70,Male,Nagpur,Nagpur,1001712411,Current,8/29/2009,86785.07,53629.86,40006.23,419,FALSE
100172,Arya,Vora,vivaan.chakraborty172@ixc.com,9657936244,24,Male,Bangalore,Bangalore,1001722411,Savings,4/17/2001,59744.62,63189.19,37086.22,449,FALSE
100173,Ishani,Banerjee,aditya.vora173@ixc.com,9872005885,32,Male,Jaipur,Jaipur,1001732411,Savings,6/20/2018,99107.06,35228.09,20728.81,,TRUE
100174,Amaya,Mehta,om.sood174@ixc.com,9969684010,58,Male,Chennai,Chennai,1001742411,Current,10/23/2003,22845.89,65370.17,36586.84,,FALSE
100175,Arya,Batra,luv.chatterjee175@ixc.com,9796519556,37,Male,Surat,Surat,1001752411,Current,11/23/2019,67986.64,22341.91,13449.79,554,FALSE
100176,Aanya,Shah,aarush.dubey176@ixc.com,9715533703,52,Male,Bangalore,Bangalore,1001762411,Current,6/7/2003,39355.1,18246.06,13201.76,505,FALSE
100177,Kian,Mehta,aarushi.sharma177@ixc.com,9690195546,30,Female,Kolkata,Kolkata,1001772411,Salary,9/27/2016,36515.83,37061.39,26715.03,461,FALSE
100178,Milan,Gandhi,haniya.ahuja178@ixc.com,9848616546,37,Female,Kanpur,Kanpur,1001782411,Savings,6/12/2004,11344.9,88511.17,76626.97,391,FALSE
100179,Milan,Sood,diya.chawla179@ixc.com,9711741598,65,Female,Surat,Surat,1001792411,Current,8/19/2009,47235.58,21689.37,18074.73,636,FALSE
100180,Sara,Mishra,tara.sinha180@ixc.com,9987691443,66,Male,Pune,Pune,1001802411,Savings,10/11/2015,12939.93,69735.95,60444.31,532,FALSE
100181,Reyansh,Desai,adi.khanna181@ixc.com,9692070258,22,Male,Delhi,Delhi,1001812411,Current,10/20/2000,86569.44,22076.84,15065.32,346,TRUE
100182,Nitya,Arora,tara.chadha182@ixc.com,9911689185,60,Male,Bhopal,Bhopal,1001822411,Current,5/13/2005,45310.15,51861.86,42799.67,507,FALSE
100183,Krishna,Bansal,ayaan.malhotra183@ixc.com,9730608547,27,Male,Visakhapatnam,Visakhapatnam,1001832411,Savings,3/22/2004,20572.7,26294.65,17975,614,TRUE
100184,Anay,Saxena,neel.pathan184@ixc.com,9620039540,59,Male,Bangalore,Bangalore,1001842411,Current,3/26/2022,58583.6,23360.07,17706.07,754,FALSE
100185,Aarush,Sood,yuvaan.khanna185@ixc.com,9784333826,32,Male,Delhi,Delhi,1001852411,Salary,2/12/2022,36326.95,56504.63,40988.68,332,TRUE
100186,Bhavya,Modi,anika.chakraborty186@ixc.com,9918261100,27,Female,Patna,Patna,1001862411,Current,1/22/2006,11122.69,14497.23,9474.5,551,FALSE
100187,Rayaan,Chopra,vivaan.desai187@ixc.com,9815765610,65,Male,Visakhapatnam,Visakhapatnam,1001872411,Current,4/10/2006,14506.72,71894.04,45332.83,716,FALSE
100188,Kiran,Modi,ishani.banerjee188@ixc.com,9956369320,53,Female,Kanpur,Kanpur,1001882411,Current,4/15/2004,51942.57,17799.55,10807.69,529,FALSE
100189,Shanaya,Modi,ishan.shukla189@ixc.com,9619826931,41,Male,LuckFalsew,LuckFalsew,1001892411,Current,3/22/2007,60667.03,19640.66,13346.56,684,FALSE
100190,Mohan,Rao,ira.kumar190@ixc.com,,40,Female,Bangalore,Bangalore,1001902411,Savings,12/17/2004,66701.16,31313.25,26943.62,481,FALSE
100191,Mohammed,Gupta,neil.seth191@ixc.com,9928200111,61,Male,Chennai,Chennai,1001912411,Current,7/14/2011,98165.27,34494.92,18308.82,592,TRUE
100192,Pratham,Chakraborty,harsh.shah192@ixc.com,9759162519,57,Male,Vadodara,Vadodara,1001922411,Current,12/14/2015,82249.33,59815.44,37916.68,473,FALSE
100193,Keyaan,Pandey,reyansh.pillai193@ixc.com,9761433279,38,Male,Jaipur,Jaipur,1001932411,Current,6/21/2011,80644.53,45103.33,32941.29,325,TRUE
100194,Kiara,Kapoor,aanya.dwivedi194@ixc.com,9773589893,25,Female,Kanpur,Kanpur,1001942411,Salary,9/3/2005,22181.14,47252.37,27588.74,,FALSE
100195,Daksha,Nair,arya.pandey195@ixc.com,9835986824,26,Male,Bhopal,Bhopal,1001952411,Current,7/20/2002,90202.77,22874.2,16764.45,792,FALSE
100196,Ayaan,Acharya,jai.grover196@ixc.com,9885337407,68,Male,Delhi,Delhi,1001962411,Salary,4/2/2013,98592.23,51048.54,38735.63,458,TRUE
100197,Ananya,Prasad,tara.tiwari197@ixc.com,9921375710,68,Male,LuckFalsew,LuckFalsew,1001972411,Current,4/5/2018,65222.23,26285.68,17255.33,502,FALSE
100198,Vedant,Bhatt,umang.vora198@ixc.com,9661837150,40,Male,Ahmedabad,Ahmedabad,1001982411,Current,12/23/2007,94485.97,42040.85,26265.28,706,FALSE
100199,Riya,Tripathi,vedant.gandhi199@ixc.com,9657047709,48,Male,Kanpur,Kanpur,1001992411,Savings,2/12/2021,18263.49,49636.76,31630.09,510,TRUE
100200,Aditya,Chopra,jayden.das200@ixc.com,9745539743,29,Male,Visakhapatnam,Visakhapatnam,1002002411,Savings,2/1/2022,26190.28,42469.39,28575.69,311,TRUE
100201,Aadi,Pathan,charu.dutta201@ixc.com,9951750924,55,Male,Thane,Thane,1002012411,Current,4/28/2009,66865.5,48558.08,34707.16,657,FALSE
100202,Aditi,Thakur,kian.rao202@ixc.com,9966662968,60,Male,Pune,Pune,1002022411,Salary,12/28/2010,71097.27,28643.41,16298.42,511,FALSE
100203,Jiya,Nambiar,hamsini.chadha203@ixc.com,9743628063,23,Female,Patna,Patna,1002032411,Current,3/19/2018,60992.21,38340.62,21284.68,454,TRUE
100204,Yuvraj,Nair,ivan.ahuja204@ixc.com,9762574912,53,Male,Chennai,Chennai,1002042411,Current,9/26/2015,65832.22,71334.72,41235.13,536,FALSE
100205,Dev,Pillai,mohan.shah205@ixc.com,9954627977,61,Male,Indore,Indore,1002052411,Savings,5/19/2019,27478.55,68172.59,40217.56,373,TRUE
100206,Aanya,Khanna,navya.shah206@ixc.com,9671494703,50,Female,Pimpri-Chinchwad,Pimpri-Chinchwad,1002062411,Current,8/1/2006,43766.12,38064.19,29979.06,743,FALSE
100207,Tara,Rao,ira.das207@ixc.com,9938219569,20,Female,Jaipur,Jaipur,1002072411,Current,3/10/2021,33151.37,11505.29,9483.59,503,FALSE
100208,Rayaan,Das,eshani.chadha208@ixc.com,9794272553,28,Female,Indore,Indore,1002082411,Current,11/2/2011,38263.7,36912.95,23235.28,505,FALSE
100209,Zara,Sheikh,navya.meFalsen209@ixc.com,9624558747,61,Female,Visakhapatnam,Visakhapatnam,1002092411,Salary,7/21/2018,62272.83,106909.27,64131.76,,FALSE
100210,Charu,Grover,keyaan.dwivedi210@ixc.com,9877410888,27,Male,Bhopal,Bhopal,1002102411,Current,1/16/2001,12608.11,13572.38,8296.66,,FALSE
100211,Vivaan,Sheikh,haniya.modi211@ixc.com,9693122143,55,Female,LuckFalsew,LuckFalsew,1002112411,Salary,1/6/2008,44781.41,94267.22,62130.24,440,FALSE
100212,Haniya,Desai,ivan.meFalsen212@ixc.com,9868767020,36,Male,LuckFalsew,LuckFalsew,1002122411,Savings,6/26/2020,64686.83,31460.07,16983.09,575,FALSE
100213,Siya,Raza,anika.chopra213@ixc.com,9910072576,46,Female,Chennai,Chennai,1002132411,Salary,10/19/2002,89111.72,73454.34,62419.25,573,FALSE
100214,Aarushi,Upadhyay,viraj.prasad214@ixc.com,9881351089,23,Male,Pune,Pune,1002142411,Salary,8/10/2005,80294.19,29923.74,22807.7,660,FALSE
100215,Adi,Pathan,arjun.gandhi215@ixc.com,9765774902,26,Male,Bangalore,Bangalore,1002152411,Savings,5/31/2017,28992.22,45270.02,25028.44,471,TRUE
100216,Amaya,Desai,ananya.mehta216@ixc.com,9842132296,38,Female,Hyderabad,Hyderabad,1002162411,Current,6/8/2010,48370.6,37211.03,26501.82,575,TRUE
100217,Ishaan,Goyal,kiran.bhatt217@ixc.com,9777439580,64,Male,Kanpur,Kanpur,1002172411,Savings,8/18/2006,21033.17,38838.14,21332.35,337,FALSE
100218,Bhavya,Walia,disha.ansari218@ixc.com,9879215607,33,Female,Ahmedabad,Ahmedabad,1002182411,Current,8/4/2004,66847.25,24495.32,20555.42,844,FALSE
100219,Alisha,Yadav,kavya.seth219@ixc.com,9790299099,50,Female,Vadodara,Vadodara,1002192411,Current,1/30/2001,19286.7,30097.29,17951.01,659,FALSE
100220,Neel,Agarwal,vedant.sharma220@ixc.com,9751536440,38,Male,Kanpur,Kanpur,1002202411,Salary,1/25/2007,16418.09,31577.35,25519.13,425,TRUE
100221,Rudra,Chatterjee,aarav.naidu221@ixc.com,9694749368,20,Male,Kolkata,Kolkata,1002212411,Current,7/10/2003,75296.01,26052.99,19701.66,662,FALSE
100222,Reyansh,Reddy,veer.desai222@ixc.com,9796764791,23,Male,Jaipur,Jaipur,1002222411,Current,8/4/2009,32901.22,18642.49,11634.18,763,TRUE
100223,Vihaan,Bansal,dhruv.das223@ixc.com,9658680431,45,Male,Bangalore,Bangalore,1002232411,Savings,6/6/2011,72044.3,25847.25,14342.24,430,TRUE
100224,Riya,Ansari,alia.seth224@ixc.com,9827927510,68,Female,Visakhapatnam,Visakhapatnam,1002242411,Current,6/15/2020,76497.84,49148.28,33014.37,559,FALSE
100225,Adi,Verma,tanya.goyal225@ixc.com,9964844786,49,Female,Bangalore,Bangalore,1002252411,Current,7/2/2001,17583.63,17777.58,12969.9,420,FALSE
100226,Eva,Sharma,jayden.bhatia226@ixc.com,9636258512,20,Male,Mumbai,Mumbai,1002262411,Current,9/13/2015,65396.76,41958.92,34458.6,,FALSE
100227,Falguni,Tripathi,jai.mukherjee227@ixc.com,9987340326,33,Male,LuckFalsew,LuckFalsew,1002272411,Current,3/12/2006,,26500.88,15616.28,724,FALSE
100228,Aarohi,Choudhary,ritvik.nair228@ixc.com,9845143669,36,Male,Thane,Thane,1002282411,Current,5/17/2018,35468.52,32087.08,19157.06,329,FALSE
100229,Siya,Walia,zara.dutta229@ixc.com,9726166942,66,Female,Pimpri-Chinchwad,Pimpri-Chinchwad,1002292411,Current,1/23/2002,92390.74,63784.27,31929.44,350,FALSE
100230,Luv,,vivaan.sheikh230@ixc.com,9755077382,31,Male,Hyderabad,Hyderabad,1002302411,Current,10/22/2018,47732.09,42344.57,36370.39,835,FALSE
100231,Avni,Dubey,charu.dubey231@ixc.com,9672359771,65,Male,Thane,Thane,1002312411,Current,5/2/2000,64653.63,50262.19,29891.36,419,TRUE
100232,Jai,Sood,amrita.dwivedi232@ixc.com,9939201039,38,Female,LuckFalsew,LuckFalsew,1002322411,Current,6/30/2022,64197.4,31323.36,21294.46,,TRUE
100233,Adi,Vora,ayush.yadav233@ixc.com,9859751461,46,Male,Kolkata,Kolkata,1002332411,Current,6/4/2004,33065.64,50832.39,26236.22,463,FALSE
100234,Rehan,Batra,saanvi.kapoor234@ixc.com,9965132312,40,Female,Surat,Surat,1002342411,Current,2/5/2009,20156.38,47548.37,34348.06,434,FALSE
100235,Meera,Shrivastava,kian.mehta235@ixc.com,9616621677,25,Male,Ahmedabad,Ahmedabad,1002352411,Salary,5/20/2013,96107.64,52632.44,39888.76,643,FALSE
100236,Arya,Bansal,hamsini.choudhary236@ixc.com,9779362314,22,Female,Mumbai,Mumbai,1002362411,Current,11/27/2000,96201.17,39204.74,26831.64,700,TRUE
100237,Aarushi,Pillai,jai.dwivedi237@ixc.com,9983359428,19,Male,Bhopal,Bhopal,1002372411,Current,9/21/2014,43342.32,34759.88,25918.45,566,FALSE
100238,Luv,Seth,samar.shah238@ixc.com,9916547577,53,Male,Indore,Indore,1002382411,Current,3/6/2001,85442.24,29481.1,21151.59,733,TRUE
100239,Rehan,Reddy,alisha.yadav239@ixc.com,9946940382,52,Female,Bhopal,Bhopal,1002392411,Salary,9/24/2008,18373.6,38289.97,31069.07,657,TRUE
100240,Pari,Walia,kiara.yadav240@ixc.com,9720751842,32,Female,Patna,Patna,1002402411,Current,10/19/2018,48553,16423.43,14438.18,536,FALSE
100241,Milan,MeFalsen,alia.trivedi241@ixc.com,9896566163,33,Female,Chennai,Chennai,1002412411,Savings,10/12/2014,40645.49,24832.28,13827.63,725,FALSE
100242,Daksha,Verma,kyra.sheikh242@ixc.com,9619691312,49,Female,Chennai,Chennai,1002422411,Current,6/11/2005,39773,41406.17,34059.81,567,FALSE
100243,Reyansh,Luthra,naksh.raza243@ixc.com,9772986680,19,Male,Delhi,Delhi,1002432411,Savings,9/27/2002,72274.17,51030,39896.03,545,FALSE
100244,Yuvaan,Reddy,dev.sinha244@ixc.com,9726911850,38,Male,Jaipur,Jaipur,1002442411,Savings,7/24/2020,17476.42,33736.9,24452.2,561,FALSE
100245,Advik,Jain,zain.yadav245@ixc.com,9750628684,60,Male,Surat,Surat,1002452411,Current,2/21/2019,44804.28,79307.02,71194.96,438,FALSE
100246,Anay,Malik,rudra.luthra246@ixc.com,9778681548,69,Male,LuckFalsew,LuckFalsew,1002462411,Savings,1/31/2000,77541.75,74987.82,64049.2,597,TRUE
100247,Pari,Arora,tara.malik247@ixc.com,9832514678,18,Male,Thane,Thane,1002472411,Current,10/27/2016,56053.87,22585.87,17911.36,737,FALSE
100248,Saanvi,Ansari,ishani.tripathi248@ixc.com,9920890808,52,Female,Kanpur,Kanpur,1002482411,Salary,12/13/2021,62187.35,23046.09,11831.06,310,TRUE
100249,Aditya,Chadha,ira.choudhary249@ixc.com,9927276988,28,Female,LuckFalsew,LuckFalsew,1002492411,Savings,8/13/2007,54279.93,56311.45,39029.17,793,TRUE
100250,Rohan,Verma,kiran.luthra250@ixc.com,9620872474,28,Male,Indore,Indore,1002502411,Current,10/20/2007,50420.22,25766.59,19691.84,709,TRUE
100251,Ishan,Sinha,dhruv.dwivedi251@ixc.com,9926491593,53,Male,Patna,Patna,1002512411,Current,3/4/2018,19983,60927.23,35507.24,633,FALSE
100252,Falguni,Sen,darsh.rao252@ixc.com,9960567275,68,Male,Jaipur,Jaipur,1002522411,Current,1/24/2014,89885.14,50556.28,34292.84,586,TRUE
100253,Aadi,Pathan,anaya.mukherjee253@ixc.com,9626227532,54,Female,Pune,Pune,1002532411,Savings,7/22/2014,20076.83,91883.21,66288.29,306,FALSE
100254,Milan,Yadav,jai.ahuja254@ixc.com,,54,Male,Bhopal,Bhopal,1002542411,Current,2/19/2022,27391.3,46849.97,41841.8,815,TRUE
100255,Tara,Shah,avni.saxena255@ixc.com,9723549119,69,Female,Kolkata,Kolkata,1002552411,Current,12/21/2003,65766.46,40883.12,25670.5,766,FALSE
100256,Arya,Bajpai,reyansh.shukla256@ixc.com,9839656837,43,Male,Pimpri-Chinchwad,Pimpri-Chinchwad,1002562411,Savings,3/11/2011,50591,79439.24,43294.98,747,TRUE
100257,Krishna,Tiwari,pari.arora257@ixc.com,9694368794,24,Male,,Hyderabad,1002572411,Current,9/4/2020,83953.7,24308.97,18075.78,725,TRUE
100258,Tara,Bhatt,arya.bansal258@ixc.com,9914164242,56,Female,Vadodara,Vadodara,1002582411,Current,10/22/2008,44315.66,35587.74,22603.43,,FALSE
100259,Arya,Sharma,aanya.modi259@ixc.com,9742263842,32,Female,Hyderabad,Hyderabad,1002592411,Salary,8/19/2010,89179.55,42480.49,24433.69,794,TRUE
100260,Adi,Sharma,vanya.modi260@ixc.com,9665326662,41,Female,Visakhapatnam,Visakhapatnam,1002602411,Savings,2/2/2017,73227.04,49042.71,35677.05,449,TRUE
100261,Bhumika,Chatterjee,rehan.reddy261@ixc.com,9915428761,20,Male,Surat,Surat,1002612411,Salary,2/28/2012,40068.07,35757.43,19650.47,,TRUE
100262,Reyansh,Pathan,ishani.batra262@ixc.com,9973015787,29,Female,Thane,Thane,1002622411,Savings,6/25/2005,67645.86,55322.42,28268.66,586,TRUE
100263,Kabir,Rao,yuvraj.ghosh263@ixc.com,9782766972,59,Male,Surat,Surat,1002632411,Current,12/18/2006,59091.52,18536.71,10249.42,526,TRUE
100264,Jai,Mehta,rohan.sen264@ixc.com,9886529927,69,Male,Vadodara,Vadodara,1002642411,Salary,1/5/2016,48665.79,30038.06,23155.69,420,FALSE
100265,Dev,Goswami,pari.mehta265@ixc.com,9870285998,50,Female,Mumbai,Mumbai,1002652411,Savings,10/1/2010,62253.76,39254.54,29685.77,536,FALSE
100266,Ayaan,Shukla,riya.pathan266@ixc.com,9716096133,27,Female,Kolkata,Kolkata,1002662411,Salary,10/18/2012,59410.9,26265.98,20018.89,469,FALSE
100267,Shaurya,Luthra,hamsini.shrivastava267@ixc.com,9672601693,42,Female,Nagpur,Nagpur,1002672411,Savings,12/2/2019,38451.9,48657.93,39605.55,,FALSE
100268,Ranveer,Grover,daksh.vora268@ixc.com,9741544823,28,Male,Jaipur,Jaipur,1002682411,Current,11/9/2019,34839.48,32672.9,25219.72,533,TRUE
100269,Vihaan,Tripathi,rohan.yadav269@ixc.com,9855147897,65,Male,Surat,Surat,1002692411,Savings,2/15/2009,73919.55,75983.38,55728.48,735,FALSE
100270,Bhumika,Goswami,darsh.jain270@ixc.com,9966890976,25,Male,Visakhapatnam,Visakhapatnam,1002702411,Current,3/4/2019,48822.94,29180.24,21236.25,788,FALSE
100271,Arya,Walia,saanvi.ansari271@ixc.com,9662353594,67,Female,Chennai,Chennai,1002712411,Current,3/13/2001,13498.42,37972.69,27739.49,573,TRUE
100272,Anay,Choudhary,aditya.chadha272@ixc.com,9953314045,58,Male,Indore,Indore,1002722411,Current,10/21/2014,33985.57,83189.76,66779.67,767,FALSE
100273,Advait,Mishra,anay.patel273@ixc.com,9843510651,32,Male,Surat,Surat,1002732411,Current,12/1/2022,13126.54,29796.63,18364.59,397,FALSE
100274,Tara,Ghosh,mohan.sinha274@ixc.com,9746800657,61,Male,Indore,Indore,1002742411,Salary,2/5/2019,25102.87,56417.89,33271.24,,FALSE
100275,Yuvaan,Chadha,harsh.singh275@ixc.com,9723224417,50,Male,Patna,Patna,1002752411,Current,6/1/2019,50338.72,46802.01,24310.59,372,FALSE
100276,Aryan,Jain,dev.singh276@ixc.com,9654750935,62,Male,Delhi,Delhi,1002762411,Current,3/17/2000,21820.13,32120.62,21467.77,835,TRUE
100277,Arjun,Ahuja,rishi.dhawan277@ixc.com,,62,Male,Vadodara,Vadodara,1002772411,Salary,12/27/2015,72430.01,31847.29,18468.24,674,TRUE
100278,Hridaan,Rastogi,milan.yadav278@ixc.com,9714231155,36,Male,Indore,Indore,1002782411,Savings,12/17/2003,60504.68,30425.88,16296.14,706,TRUE
100279,Dev,Khan,tara.shah279@ixc.com,9687692051,23,Male,Ahmedabad,Ahmedabad,1002792411,Savings,10/25/2021,57279.91,42117.76,21902.59,573,FALSE
100280,Shanaya,Dubey,shaan.khan280@ixc.com,9855740886,69,Male,Kanpur,Kanpur,1002802411,Savings,5/17/2001,64873.04,69254.18,44531.2,453,FALSE
100281,Shaurya,Bhatia,rishi.kapoor281@ixc.com,9829635454,70,Male,Kanpur,Kanpur,1002812411,Current,5/31/2004,68834.85,17523.11,14972.61,450,TRUE
100282,Sara,Nair,atharva.reddy282@ixc.com,9973431330,24,Male,Chennai,Chennai,1002822411,Current,2/10/2022,36875.72,21989.99,18582.21,400,FALSE
100283,Raina,Sheikh,charu.thakur283@ixc.com,9654161311,49,Male,Bhopal,Bhopal,1002832411,Current,11/14/2009,88431.14,37718.56,30078.65,506,FALSE
100284,Haniya,Goswami,yash.sinha284@ixc.com,9656476690,51,Male,Visakhapatnam,Visakhapatnam,1002842411,Savings,3/28/2009,44221.93,46057.71,41227.02,326,TRUE
100285,Harsh,Choudhary,divij.agarwal285@ixc.com,9927760105,48,Male,Visakhapatnam,Visakhapatnam,1002852411,Current,11/20/2008,33441.82,23684.92,17937.23,690,FALSE
100286,Vivaan,Khan,reyansh.acharya286@ixc.com,9919451060,69,Male,Thane,Thane,1002862411,Salary,9/27/2006,49075.59,58434.98,42239.87,450,TRUE
100287,Ishan,Goswami,mihir.luthra287@ixc.com,9864582349,58,Male,Vadodara,Vadodara,1002872411,Savings,6/6/2001,89001.25,59699.1,37776.94,498,FALSE
100288,Falguni,Joshi,luv.prasad288@ixc.com,9691531358,25,Male,Thane,Thane,1002882411,Savings,8/10/2005,80121.1,38678,25123.53,582,TRUE
100289,Vedant,Sen,ivan.pillai289@ixc.com,9875589709,24,Male,Indore,Indore,1002892411,Current,10/8/2002,64779.06,39747.57,25246.6,,FALSE
100290,Rudra,Agarwal,siddharth.sood290@ixc.com,9959111649,67,Male,Hyderabad,Hyderabad,1002902411,Savings,2/22/2004,41600.03,74492.44,62240.4,735,FALSE
100291,Pari,Agarwal,yuvraj.trivedi291@ixc.com,9721119022,29,Male,Patna,Patna,1002912411,Current,1/28/2012,50029.42,43789.47,37937.62,850,FALSE
100292,Arjun,Goswami,arya.sinha292@ixc.com,9724836965,46,Female,Jaipur,Jaipur,1002922411,Current,7/10/2005,72388.54,38884.08,30514.27,384,FALSE
100293,Haniya,Batra,milan.dutta293@ixc.com,9883724326,57,Male,Kolkata,Kolkata,1002932411,Current,6/18/2016,51052.81,81333.34,51154.81,800,TRUE
100294,Adi,Ahuja,mahi.gandhi294@ixc.com,9982396343,54,Female,Patna,Patna,1002942411,Savings,4/13/2022,48740.44,53201.21,29693.23,322,FALSE
100295,Mohan,Bajpai,veer.agarwal295@ixc.com,9825722628,61,Male,Jaipur,Jaipur,1002952411,Salary,7/22/2009,87072.32,32193.99,27275.2,828,FALSE
100296,Anaya,Jain,jayden.khurana296@ixc.com,9884403444,33,Male,Nagpur,Nagpur,1002962411,Savings,10/29/2022,46746.11,20038.28,14444.59,820,TRUE
100297,Jai,Chawla,ishita.dhawan297@ixc.com,9891079072,32,Female,Thane,Thane,1002972411,Savings,5/4/2004,64743.65,46016.79,41110.54,,TRUE
100298,Dev,Banerjee,jayden.bhatia298@ixc.com,9656010676,42,Male,Hyderabad,Hyderabad,1002982411,Current,3/7/2015,79239.25,31294.57,27382.68,831,TRUE
100299,Naksh,Kapoor,prisha.iyer299@ixc.com,9862672506,60,Female,Vadodara,Vadodara,1002992411,Savings,7/15/2005,77849.31,103851.48,84587.37,422,TRUE
100300,Adi,Trivedi,nitya.tiwari300@ixc.com,9732908691,40,Male,Bangalore,Bangalore,1003002411,Savings,1/5/2013,20357.85,38413.6,27831.95,733,FALSE
100301,Viraj,Patel,aadi.rao301@ixc.com,9778962609,46,Male,Kanpur,Kanpur,1003012411,Savings,11/22/2020,64914.91,70102.65,61549.78,524,FALSE
100302,Bhumika,Pillai,vivaan.nambiar302@ixc.com,9865223514,51,Male,Mumbai,Mumbai,1003022411,Salary,10/14/2000,64698.91,80106.88,45417.23,315,FALSE
100303,Advik,Goyal,nitya.patel303@ixc.com,9783594820,31,Male,Bangalore,Bangalore,1003032411,Current,11/14/2008,63332.92,21551.83,16349.75,527,FALSE
100304,Umang,Banerjee,tara.mishra304@ixc.com,9814068012,47,Male,Mumbai,Mumbai,1003042411,Current,2/10/2019,52754.82,34786.17,20992.03,511,FALSE
100305,Darsh,Ansari,hridaan.rastogi305@ixc.com,9982294901,19,Male,LuckFalsew,LuckFalsew,1003052411,Current,1/10/2005,83626.6,31486.7,26426.8,632,TRUE
100306,Daksh,Mishra,dev.khan306@ixc.com,9640227705,56,Male,Jaipur,Jaipur,1003062411,Savings,6/25/2011,91918.14,33739.92,22146.78,831,FALSE
100307,Ishani,Verma,samar.bansal307@ixc.com,9811197244,61,Male,Jaipur,Jaipur,1003072411,Savings,4/1/2010,58483.41,73580.49,45757.97,715,FALSE
100308,Mohan,Acharya,daksh.ghosh308@ixc.com,9727282342,8,Male,Indore,Indore,1003082411,Current,12/22/2020,90021.63,41204.3,32980.61,396,FALSE
100309,Amaya,Verma,kabir.walia309@ixc.com,9636917378,36,Male,Bangalore,Bangalore,1003092411,Current,5/21/2001,27128.23,18759.81,10130.64,843,FALSE
100310,Jai,Tripathi,rayaan.modi310@ixc.com,9884459499,39,Male,Thane,Thane,1003102411,Savings,4/8/2011,68635.77,31908.63,19096.36,806,TRUE
100311,Anaya,Khurana,shayna.rastogi311@ixc.com,9782969365,41,Male,Pune,Pune,1003112411,Savings,7/20/2020,64466.48,29680.07,16926.78,519,FALSE
100312,Alia,Singh,daksha.pillai312@ixc.com,9888763753,30,Female,Pimpri-Chinchwad,Pimpri-Chinchwad,1003122411,Salary,1/7/2013,28283.91,35467,25988.66,726,FALSE
100313,Raina,Nambiar,milan.gupta313@ixc.com,9980212851,34,Male,Pimpri-Chinchwad,Pimpri-Chinchwad,1003132411,Savings,12/12/2010,92068.43,54237.88,37200.7,,FALSE
100314,Aanya,Bhatt,amaya.vora314@ixc.com,9796601578,60,Female,Mumbai,Mumbai,1003142411,Salary,12/18/2022,89031.72,43513.71,36937.83,583,TRUE
100315,Ritvik,Mehta,luv.yadav315@ixc.com,9934883957,32,Male,Delhi,Delhi,1003152411,Current,9/30/2009,56394.43,46276.24,31832.02,523,FALSE
100316,Jayden,Nambiar,advait.raza316@ixc.com,9899643726,63,Male,Hyderabad,Hyderabad,1003162411,Savings,12/4/2005,82026.23,45706.21,24276.17,397,TRUE
100317,Riya,Grover,vedant.tiwari317@ixc.com,9862276361,70,Male,Kanpur,Kanpur,1003172411,Savings,1/2/2022,25894.05,91785.23,56202.28,,TRUE
100318,Yuvan,Nambiar,ansh.luthra318@ixc.com,9754518804,60,Male,Hyderabad,Hyderabad,1003182411,Salary,7/24/2015,43406.23,25960.17,13213.17,764,TRUE
